"","NAME","NAMEJOIN","NAMECOUNTY","COUNTYJOIN","DATE","DATA_SOURC","IMG_VERIFD","X","Y","INDEX","P_CODE","ALT_NAME1","ALT_NAME2","ALT_NAME3","ALT_NAME4","STATEJOIN","PAYAM","BOMA","FUNC_CLASS","CONF_SCORE","SRC_VERIFD","SRC_V_REM"
"14075","Pakur","Pakur","PakurKoch","Koch",NA,"IOM IDP",0,29.63277,8.74346,16778,"BD-1204","","","","","Unity","Pakur","",6,80,1,"Host Community"
"14076","Kotadol","Kotadol","KotadolAweilEast","AweilEast",NA,"VAS",1,27.45953,8.7435,3049,"BC-0284","","","","","NorthernBahrelGhazal","Mayom-wel","Pangadit",6,10,0,"Calculated"
"14077","MiirNgol","Miir_Ngol","Miir_NgolAweilSouth","AweilSouth",NA,"VAS",1,27.78603,8.74373,1378,"BC-0285","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,10,0,"Calculated"
"14078","Kuom","Kuom","KuomAweilEast","AweilEast",NA,"VAS",1,27.45265,8.74457,3050,"BC-0286","","","","","NorthernBahrelGhazal","Mayom-wel","Pangadit",6,10,0,"Calculated"
"14079","Machar-Kou","Machar_kou","Machar_kouAweilSouth","AweilSouth",NA,"VAS",1,27.65238,8.74481,1379,"BC-0287","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14080","Ashasi","Ashasi","AshasiAweilWest","AweilWest",NA,"WFP, OCHA COD, UNMISS, NBS Northern Bahr el Ghazal",1,26.20043,8.74485,2533,"BB-0349","","","","","NorthernBahrelGhazal","Achana2","",6,40,1,""
"14081","GukCenter","Guk_Center","Guk_CenterKoch","Koch",NA,"VAS, WFP, OCHA COD, NBS Unity",1,30.00787,8.74488,16697,"BE-1247","","Guk","","","Unity","Jaak","Guk",6,60,1,"GPS"
"14082","Nyal","Nyal","NyalKoch","Koch",NA,"VAS, OCHA COD, NBS Unity",1,30.04497,8.74488,16696,"BE-1246","Nyalchiwak","","","","Unity","Jaak","Rier",5,100,1,"GPS"
"14083","Weiyakau","Weiyakau","WeiyakauNyirol","Nyirol",NA,"OCHA COD, NBS Jonglei",1,31.82691,8.40427,2101,"BF-0479","","","","","Jonglei","Pading","Weidieu",6,20,1,""
"14084","MaperAkuelLiec","Maper_Akuel_Liec","Maper_Akuel_LiecAweilSouth","AweilSouth",NA,"VAS",1,27.77115,8.7458,1380,"BC-0289","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,30,1,"GPS"
"14085","UmmChalandu","Umm_Chalandu","Umm_ChalanduRaja","Raja",NA,"WFP",1,25.86964,8.74614,8413,"BB-0533","","","","","WesternBahrelGhazal","Raga","",6,20,1,""
"14086","Angwet","Angwet","AngwetGogrialWest","GogrialWest",NA,"WFP",1,28.26909,8.7462,2216,"BC-1812","","","","","Warrap","Alek North","",6,20,1,""
"14087","Athok-Pur","Athok_pur","Athok_purGogrialWest","GogrialWest",NA,"VAS",1,28.07272,8.74636,7100,"BC-2119","","","","","Warrap","Alek West","Alueth",6,30,1,"GPS"
"14088","MangarGier","Mangar_Gier","Mangar_GierAweilSouth","AweilSouth",NA,"VAS, WFP, OCHA COD, UNMISS, NBS Northern Bahr el Ghazal",1,27.81832,8.74646,1381,"BC-0290","","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,70,1,"GPS"
"14089","Malek-Yel","Malek__yel","Malek__yelAweilEast","AweilEast",NA,"VAS",1,27.50865,8.74653,3052,"BC-0291","","","","","NorthernBahrelGhazal","Mayom-wel","Malek-Yel",6,30,1,"GPS"
"14090","MalekRiang","Malek_Riang","Malek_RiangAweilEast","AweilEast",NA,"VAS",1,27.44535,8.74658,3053,"BC-0292","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14091","Ngver","Ngver","NgverLuakpinyNasir","LuakpinyNasir",NA,"WFP",1,33.25306,8.52766,7264,"BG-0045","","","","","UpperNile","Mading","",6,20,1,""
"14092","Ayong","Ayong","AyongAweilWest","AweilWest",NA,"WFP",1,27.37938,8.74717,2609,"BC-1396","","","","","NorthernBahrelGhazal","Aweil Town","",6,20,1,""
"14093","Angot-Aweer","Angot_aweer","Angot_aweerAweilCentre","AweilCentre",NA,"VAS",0,26.56425,8.74725,1674,"BB-0040","","","","","NorthernBahrelGhazal","Achana","Lulic",6,10,0,"Calculated"
"14094","Abukdgar","Abukdgar","AbukdgarAweilSouth","AweilSouth",NA,"WFP",1,27.83177,8.74792,1524,"BC-1566","","","","","NorthernBahrelGhazal","Panthou","",6,20,1,""
"14095","Mangar","Mangar","MangarAweilSouth","AweilSouth",NA,"VAS",1,27.66015,8.74815,1382,"BC-0293","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14096","GhabatEl-Warran","Ghabat_El_Warran","Ghabat_El_WarranGogrialEast","GogrialEast",NA,"WFP, UNMISS, NBS Warrap",0,28.75607,8.74822,1850,"BD-0158","","","","","Warrap","Toch East","",5,40,1,"JLC/FAO, JLC/FAO"
"14097","Ariak-Riak","Ariak_riak","Ariak_riakAweilEast","AweilEast",NA,"VAS, WFP",1,27.45157,8.74898,3054,"BC-0294","Ardgarak","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,50,1,"GPS"
"14098","Luangaher","Luangaher","LuangaherAweilCentre","AweilCentre",NA,"VAS",1,26.84287,8.74935,1675,"BB-0042","","","","","NorthernBahrelGhazal","Chel South","Luangaher",6,30,1,"GPS"
"14099","Parra","Parra","ParraUlang","Ulang",NA,"WFP",1,32.74411,8.65228,6947,"BF-0527","","","","","UpperNile","Ulang","",6,20,1,""
"14100","Weiyakni","Weiyakni","WeiyakniNyirol","Nyirol",NA,"OCHA COD, NBS Jonglei",1,31.82691,8.40427,2102,"BF-0480","","","","","Jonglei","Pading","Weidieu",6,20,1,""
"14101","LakeGwer","Lake_Gwer","Lake_GwerGogrialEast","GogrialEast",NA,"WFP, NBS Warrap",0,28.51667,8.75,1851,"BD-0159","","","","","Warrap","Toch North","",6,20,1,""
"14102","TongThiang","Tong_Thiang","Tong_ThiangUror","Uror",NA,"WFP, NBS Jonglei, UNMISS",0,31.83333,7.83333,706,"BO-0203","","","","","Jonglei","Uror","",6,30,1,""
"14103","Tang","Tang","TangMaiwut","Maiwut",NA,"WFP, OCHA COD, NBS Upper Nile",1,33.74574,8.64769,7194,"BG-0095","Tur","","","","UpperNile","Olang","",6,40,1,""
"14104","Matiang","Matiang","MatiangGogrialEast","GogrialEast",NA,"WFP",1,28.5546,8.75006,1852,"BD-0160","","","","","Warrap","Toch North","",6,10,0,""
"14105","Panameth","Panameth","PanamethAweilEast","AweilEast",NA,"VAS",1,27.54697,8.75018,3055,"BC-0295","","","","","NorthernBahrelGhazal","Mayom-wel","Panameth",6,30,1,"GPS"
"14106","Weygwori","Weygwori","WeygworiAyod","Ayod",NA,"WFP, OCHA COD, UNMISS, NBS Jonglei",0,31.14973,8.75036,2943,"BE-0124","","","","","Jonglei","Pagil","",6,40,1,""
"14107","Warlac","Warlac","WarlacAweilWest","AweilWest",NA,"VAS, NBS Northern Bahr el Ghazal, UNMISS, WFP",1,27.2312,8.75045,2283,"BC-0296","Warlcc","","","","NorthernBahrelGhazal","Mariem East","Magar",6,70,1,"GPS"
"14108","Meding","Meding","MedingAweilSouth","AweilSouth",NA,"WFP",1,27.77109,8.75066,1480,"BC-1459","","","","","NorthernBahrelGhazal","Nyieth","",6,20,1,""
"14109","Yafgar","Yafgar","YafgarAyod","Ayod",NA,"WFP, OCHA COD, UNMISS, NBS Jonglei",1,30.9878,8.75072,2944,"BE-0125","","","","","Jonglei","Pagil","",6,40,1,""
"14110","WunBut","Wun_But","Wun_ButAweilSouth","AweilSouth",NA,"VAS",1,27.82923,8.75083,1383,"BC-0297","","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,30,1,"GPS"
"14111","Thian-Tol","Thian_tol","Thian_tolAweilEast","AweilEast",NA,"VAS",1,27.56315,8.7509,3056,"BC-0298","","","","","NorthernBahrelGhazal","Mayom-wel","Panameth",6,30,1,"GPS"
"14112","Aleig","Aleig","AleigGogrialWest","GogrialWest",NA,"WFP",1,28.20682,8.75147,2217,"BC-1813","","","","","Warrap","Alek North","",6,20,1,""
"14113","Pawieng","Pawieng","PawiengUlang","Ulang",NA,"WFP, UNMISS, OCHA COD, NBS Upper Nile",1,32.64095,8.77781,6973,"BF-0556","","","","","UpperNile","Ulang","",6,50,1,""
"14114","TangAndNguerCentre","TANG_AND_NGUER_CENTRE","TANG_AND_NGUER_CENTREMaiwut","Maiwut",NA,"OCHA COD",1,33.70521,8.68008,7229,"BG-0349","","","","","UpperNile","Olang","TANG",6,10,0,""
"14115","Rupanguoth","Rupanguoth","RupanguothAweilWest","AweilWest",NA,"VAS",1,27.32112,8.7519,2284,"BC-0299","","","","","NorthernBahrelGhazal","Mariem East","Malou Dut Agany",6,30,1,"GPS"
"14116","Pandit","Pandit","PanditAweilSouth","AweilSouth",NA,"VAS",1,27.97485,8.75195,1510,"BC-1509","","","","","NorthernBahrelGhazal","Tiar-aleit","Malek Agal",6,10,0,"Calculated"
"14117","FanAmet","Fan_Amet","Fan_AmetAweilEast","AweilEast",NA,"WFP",1,27.55236,8.75198,3724,"BC-1504","","","","","NorthernBahrelGhazal","Mayom-wel","",6,20,1,""
"14118","Lolkou","Lolkou","LolkouAweilEast","AweilEast",NA,"VAS",1,27.44077,8.75203,3057,"BC-0300","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,10,0,"Calculated"
"14119","MakuacAgep","Makuac_Agep","Makuac_AgepAweilSouth","AweilSouth",NA,"VAS",1,27.8472,8.75215,1384,"BC-0301","","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,30,1,"GPS"
"14120","UmmHugar","Umm_Hugar","Umm_HugarRaja","Raja",NA,"WFP, OCHA COD, NBS Western Bahr el Ghazal, UNMISS",1,25.98028,8.75237,8415,"BB-0535","","","","","WesternBahrelGhazal","Raga","",6,50,1,""
"14121","MalekNgok","Malek_Ngok","Malek_NgokGogrialWest","GogrialWest",NA,"WFP, VAS",1,28.07423,8.75245,2218,"BC-1814","","","","","Warrap","Alek West","",5,50,1,"GPS"
"14122","Bagamwol'","Bagamwol","BagamwolGogrialWest","GogrialWest",NA,"WFP",1,28.23318,8.75256,2219,"BC-1815","","","","","Warrap","Alek North","",6,20,1,""
"14123","Porbor","Porbor","PorborUlang","Ulang",NA,"WFP",1,32.95039,8.59144,6933,"BF-0510","","","","","UpperNile","Kurmuot","",6,20,1,""
"14124","HoongAkoon","Hoong_Akoon","Hoong_AkoonAweilSouth","AweilSouth",NA,"VAS",1,27.78657,8.75259,1385,"BC-0302","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,10,0,"Calculated"
"14125","Tayandaw","Tayandaw","TayandawMaiwut","Maiwut",NA,"OCHA COD",1,33.89382,8.64848,7241,"BG-0361","","","","","UpperNile","Olang","PINGPIL",6,10,0,""
"14126","Machot","Machot","MachotAweilCentre","AweilCentre",NA,"VAS",1,26.86655,8.75311,1676,"BB-0043","","","","","NorthernBahrelGhazal","Chel South","Luangaher",6,30,1,"GPS"
"14127","Mathiang-Tiit","Mathiang_tiit","Mathiang_tiitAweilEast","AweilEast",NA,"VAS",1,27.46493,8.75325,3058,"BC-0303","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14128","Wunador","Wunador","WunadorNyirol","Nyirol",NA,"WFP, UNMISS, NBS Jonglei",0,31.83333,8.83333,1958,"BF-0182","","","","","Jonglei","Pulturuk","",6,30,1,""
"14129","NyaruopPuop","Nyaruop_Puop","Nyaruop_PuopKoch","Koch",NA,"VAS",1,30.14591,8.75336,16698,"BE-1248","","","","","Unity","Jaak","Rier",6,10,0,"Calculated"
"14130","Nor","Nor","NorLuakpinyNasir","LuakpinyNasir",NA,"WFP, UNMISS, NBS Upper Nile",1,33.03653,8.58164,7279,"BG-0067","","","","","UpperNile","Kuerenge-Ke","",6,40,1,""
"14131","HingAdong","Hing_Adong","Hing_AdongAweilSouth","AweilSouth",NA,"VAS",0,27.81025,8.7536,1386,"BC-0304","","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,10,0,"Calculated"
"14132","MayomKuol","Mayom_Kuol","Mayom_KuolAweilEast","AweilEast",NA,"VAS",1,27.51128,8.7538,3059,"BC-0305","","","","","NorthernBahrelGhazal","Mayom-wel","Malek-Yel",6,30,1,"GPS"
"14133","AjakGai","Ajak_Gai","Ajak_GaiAweilSouth","AweilSouth",NA,"VAS",1,27.85311,8.75393,1387,"BC-0306","","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,10,0,"Calculated"
"14134","MalekMiir","Malek_Miir","Malek_MiirAweilCentre","AweilCentre",NA,"VAS",0,26.54426,8.7544,1678,"BB-0045","","","","","NorthernBahrelGhazal","Achana","Lulic",6,10,0,"Calculated"
"14135","MajokWetkor","Majok_Wetkor","Majok_WetkorAweilEast","AweilEast",NA,"VAS",1,27.43345,8.75442,3060,"BC-0307","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14136","Adheth","Adheth","AdhethGogrialWest","GogrialWest",NA,"VAS",1,28.34085,8.75495,7158,"BC-2297","","","","","Warrap","Alek North","Makuach",6,30,1,"GPS"
"14137","LualNgor","Lual_Ngor","Lual_NgorAweilSouth","AweilSouth",NA,"VAS",1,27.84575,8.75521,1388,"BC-0308","","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,30,1,"GPS"
"14138","FanTau","Fan_Tau","Fan_TauAweilSouth","AweilSouth",NA,"WFP",1,27.89967,8.75521,1478,"BC-1457","","","","","NorthernBahrelGhazal","Tiar-aleit","",6,20,1,""
"14139","Angeth","Angeth","AngethAweilSouth","AweilSouth",NA,"VAS",1,27.65127,8.75528,1389,"BC-0309","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14140","Pan-Thony","Pan_thony","Pan_thonyAweilSouth","AweilSouth",NA,"VAS",1,27.77857,8.75558,1390,"BC-0310","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,30,1,"GPS"
"14141","AmgotNyor","Amgot_Nyor","Amgot_NyorAweilEast","AweilEast",NA,"VAS",1,27.52738,8.75582,3061,"BC-0311","","","","","NorthernBahrelGhazal","Mayom-wel","Malek-Yel",6,30,1,"GPS"
"14142","AkuangAchuol","Akuang_Achuol","Akuang_AchuolAweilCentre","AweilCentre",NA,"VAS",1,26.84285,8.75618,1679,"BB-0046","","","","","NorthernBahrelGhazal","Chel South","Luangaher",6,30,1,"GPS"
"14143","Wunanomdamir","Wunanomdamir","WunanomdamirNyirol","Nyirol",NA,"WFP, UNMISS, NBS Jonglei",0,31.85,8.81667,1955,"BF-0179","","","","","Jonglei","Pulturuk","",6,30,1,""
"14144","Akhondit","Akhondit","AkhonditAweilSouth","AweilSouth",NA,"VAS",0,27.80601,8.75682,1391,"BC-0312","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,10,0,"Calculated"
"14145","Toragain","Toragain","ToragainAyod","Ayod",NA,"WFP, UNMISS, NBS Jonglei, OCHA COD",1,31.04326,8.75708,2945,"BE-0126","","","","","Jonglei","Pagil","",6,50,1,""
"14146","AkhonRuel","Akhon_Ruel","Akhon_RuelAweilSouth","AweilSouth",NA,"VAS",1,27.79293,8.75713,1392,"BC-0313","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,30,1,"GPS"
"14147","Warlong-Akoi","Warlong_akoi","Warlong_akoiAweilEast","AweilEast",NA,"VAS",1,27.4857,8.75725,3062,"BC-0314","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14148","Warual","Warual","WarualAweilEast","AweilEast",NA,"VAS",1,27.47998,8.7573,3063,"BC-0315","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14149","Dang","Dang","DangGogrialWest","GogrialWest",NA,"WFP, OCHA COD, NBS Warrap, UNMISS",1,28.14864,8.7574,2220,"BC-1816","","","","","Warrap","Alek North","",6,60,1,"JLC/FAO"
"14150","RunAgany","Run_Agany","Run_AganyAweilSouth","AweilSouth",NA,"VAS, WFP",1,27.83733,8.75796,1393,"BC-0316","Rum Again","","","","NorthernBahrelGhazal","Panthou","Mangar Gier",6,50,1,"GPS"
"14151","AmetWeer","Amet_Weer","Amet_WeerAweilSouth","AweilSouth",NA,"VAS",1,27.6617,8.75803,1394,"BC-0317","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14152","MelMiel","Mel_Miel","Mel_MielKoch","Koch",NA,"WFP",1,29.94936,8.75854,16782,"BD-1209","","","","","Unity","Jaak","",6,20,1,""
"14153","Agwit","Agwit","AgwitAweilSouth","AweilSouth",NA,"WFP, UNMISS, NBS Northern Bahr el Ghazal",1,27.83054,8.75873,1479,"BC-1458","","","","","NorthernBahrelGhazal","Panthou","",6,30,1,""
"14154","AjakGai","Ajak__Gai","Ajak__GaiAweilSouth","AweilSouth",NA,"VAS",1,27.86272,8.75936,1395,"BC-0319","","","","","NorthernBahrelGhazal","Tiar-aleit","Malith Kuel",6,30,1,"GPS"
"14155","Manwuot","Manwuot","ManwuotAweilSouth","AweilSouth",NA,"VAS",1,27.67115,8.75975,1396,"BC-0320","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14156","Amothic","Amothic","AmothicAweilWest","AweilWest",NA,"VAS",1,27.36163,8.75998,2285,"BC-0321","","","","","NorthernBahrelGhazal","Mariem East","Malou Dut Agany",6,10,0,"Calculated"
"14157","Nyingaro","Nyingaro","NyingaroFashoda","Fashoda",NA,"WFP, NBS Upper Nile, UNMISS, VAS",1,31.85,9.68,8087,"BF-0791","","","","","UpperNile","Lul","",5,60,1,""
"14158","Gori","Gori","GoriJuba","Juba",NA,"WFP, UNMISS, NBS Central Equatoria",1,31.86,4.96,5338,"BW-0111","","","","","CentralEquatoria","Mangala South","",6,30,0,""
"14159","Nyarian","Nyarian","NyarianLuakpinyNasir","LuakpinyNasir",NA,"WFP, UNMISS, OCHA COD, NBS Upper Nile",1,33.15624,8.51315,7261,"BG-0042","Nyariew","Thokliel-Nyariew","Thokliel Nyariew","","UpperNile","Jikmir","",6,100,1,""
"14160","Tol","Tol","TolMaiwut","Maiwut",NA,"WFP, NBS Upper Nile, OCHA COD, UNMISS",1,33.63215,8.80363,7210,"BG-0141","","","","","UpperNile","Olang","",6,50,1,""
"14161","RiangAleu","Riang_Aleu","Riang_AleuAweilSouth","AweilSouth",NA,"VAS",1,27.63882,8.76003,1398,"BC-0323","","","","","NorthernBahrelGhazal","Ayai","Ajiith",6,10,0,"Calculated"
"14162","WunAbvok","Wun_Abvok","Wun_AbvokAweilSouth","AweilSouth",NA,"WFP",1,27.97705,8.76068,1508,"BC-1507","","","","","NorthernBahrelGhazal","Tiar-aleit","",6,40,1,""
"14163","Konyial","Konyial","KonyialFangak","Fangak",NA,"WFP, OCHA COD, NBS Jonglei, UNMISS",0,30.68037,8.76111,4104,"BE-0127","","","","","Jonglei","Mareang","",6,40,1,""
"14164","FanAshir","Fan_Ashir","Fan_AshirGogrialWest","GogrialWest",NA,"WFP",1,28.20469,8.76132,2221,"BC-1817","","","","","Warrap","Alek North","",6,20,1,""
"14165","Angot-Ngor","Angot_ngor","Angot_ngorAweilEast","AweilEast",NA,"VAS",1,27.53255,8.76167,3064,"BC-0324","","","","","NorthernBahrelGhazal","Mayom-wel","Panameth",6,30,1,"GPS"
"14166","PulRieli","Pul_Rieli","Pul_RieliUlang","Ulang",NA,"WFP, OCHA COD, NBS Upper Nile, UNMISS",0,33.17807,8.24105,6897,"BG-0005","","","","","UpperNile","Kurmuot","",6,60,1,"Check"
"14167","Amothic","Amothic","AmothicAweilEast","AweilEast",NA,"VAS",1,27.44645,8.7628,3065,"BC-0325","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14168","Wunarual","Wunarual","WunarualNyirol","Nyirol",NA,"WFP, UNMISS, NBS Jonglei",1,31.86,8.81,1954,"BF-0178","","","","","Jonglei","Pulturuk","",6,30,1,""
"14169","Rmmadel","Rmmadel","RmmadelAweilSouth","AweilSouth",NA,"VAS",1,27.67637,8.76376,1399,"BC-0326","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14170","Machar-Geng","Machar_geng","Machar_gengAweilEast","AweilEast",NA,"VAS",1,27.54097,8.76382,3066,"BC-0327","","","","","NorthernBahrelGhazal","Mayom-wel","Panameth",6,30,1,"GPS"
"14171","Majok","Majok","MajokAweilSouth","AweilSouth",NA,"VAS, WFP",1,27.88533,8.76388,1400,"BC-0328","","","","","NorthernBahrelGhazal","Tiar-aleit","Aluel",6,50,1,"GPS"
"14172","Mabior-Akeln","Mabior_akeln","Mabior_akelnAweilEast","AweilEast",NA,"VAS",1,27.45328,8.76407,3067,"BC-0329","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14173","ThiekThou","Thiek_Thou","Thiek_ThouGogrialEast","GogrialEast",NA,"WFP, UNMISS, OCHA COD, NBS Warrap",1,28.56714,8.76437,1853,"BD-0161","","","","","Warrap","Toch North","",6,50,1,""
"14174","Dhoarpan","Dhoarpan","DhoarpanFangak","Fangak",NA,"OCHA COD, NBS Jonglei",1,30.71433,8.76457,4276,"BE-0392","","","","","Jonglei","Mareang","Nyadin",6,20,1,""
"14175","Aluet","Aluet","AluetAweilSouth","AweilSouth",NA,"VAS",1,27.63172,8.76464,1401,"BC-0330","","","","","NorthernBahrelGhazal","Ayai","Ajiith",6,10,0,"Calculated"
"14176","Nyariang","Nyariang","NyariangLuakpinyNasir","LuakpinyNasir",NA,"WFP",0,33.3031,8.54015,7268,"BG-0049","","","","","UpperNile","Mading","",6,20,1,""
"14177","MalekAkol","Malek__Akol","Malek__AkolAweilSouth","AweilSouth",NA,"VAS",1,27.87637,8.76495,1402,"BC-0331","","","","","NorthernBahrelGhazal","Tiar-aleit","Malith Kuel",6,30,1,"GPS"
"14178","Nyoric","Nyoric","NyoricAweilSouth","AweilSouth",NA,"VAS",1,27.66798,8.76576,1403,"BC-0332","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14179","Nyariew","Nyariew","NyariewLuakpinyNasir","LuakpinyNasir",NA,"AOK",0,33.15614,8.51289,18221,"","","","","","UpperNile","Jikmir","",6,30,0,""
"14180","Pupwal","Pupwal","PupwalUlang","Ulang",NA,"WFP",1,32.67905,8.82141,6981,"BF-0569","","","","","UpperNile","Ulang","",6,20,1,""
"14181","Raichum","Raichum","RaichumUlang","Ulang",NA,"WFP, NBS Upper Nile, OCHA COD, UNMISS",1,32.59501,8.83098,6982,"BF-0570","","","","","UpperNile","Ulang","",6,50,1,""
"14182","Piath","Piath","PiathNyirol","Nyirol",NA,"WFP, NBS Jonglei, UNMISS",0,32.1,8.76667,1952,"BF-0176","","","","","Jonglei","Thol","",6,30,1,""
"14183","Dingding","Dingding","DingdingKoch","Koch",NA,"VAS, OCHA COD, NBS Unity",0,29.99208,8.76692,16699,"BD-0718","","","","","Unity","Jaak","Tongadol",6,30,0,"Calculated"
"14184","Nyatot","Nyatot","NyatotLuakpinyNasir","LuakpinyNasir",NA,"AOK",0,33.14357,8.55323,18421,"","","","","","UpperNile","Jikmir","",6,30,0,""
"14185","Maper-Abei","Maper_abei","Maper_abeiAweilEast","AweilEast",NA,"VAS",1,27.55615,8.76733,3068,"BC-0333","","","","","NorthernBahrelGhazal","Mayom-wel","Panameth",6,30,1,"GPS"
"14186","Thionajuot","Thionajuot","ThionajuotAweilWest","AweilWest",NA,"VAS",1,27.26972,8.76757,2286,"BC-0334","","","","","NorthernBahrelGhazal","Mariem East","Magar",6,30,1,"GPS"
"14187","Awar","Awar","AwarAweilSouth","AweilSouth",NA,"VAS",1,27.93013,8.76765,1404,"BC-0335","","","","","NorthernBahrelGhazal","Tiar-aleit","Mangar Lual",6,30,1,"GPS"
"14188","ThiekThou","Thiek_Thou","Thiek_ThouAweilWest","AweilWest",NA,"WFP, UNMISS, NBS Northern Bahr el Ghazal",1,27.41917,8.76767,2611,"BC-1398","","","","","NorthernBahrelGhazal","Aweil Town","",6,30,1,""
"14189","Maper","Maper","MaperAweilWest","AweilWest",NA,"WFP",1,27.36772,8.76802,2639,"BC-1584","Mafair","","","","NorthernBahrelGhazal","Mariem East","",6,20,1,""
"14190","JanyMiith","Jany__Miith","Jany__MiithAweilSouth","AweilSouth",NA,"VAS",1,27.93823,8.76808,1405,"BC-0337","","","","","NorthernBahrelGhazal","Tiar-aleit","Mangar Lual",6,30,1,"GPS"
"14191","Majokou","Majokou","MajokouAweilSouth","AweilSouth",NA,"VAS",1,27.6733,8.76826,1406,"BC-0338","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14192","PanThoi","Pan_Thoi","Pan_ThoiAweilSouth","AweilSouth",NA,"VAS",1,27.78167,8.76833,1407,"BC-0339","","","","","NorthernBahrelGhazal","Nyieth","Riang Man Kuek",6,30,1,"GPS"
"14193","Paleithop","Paleithop","PaleithopUror","Uror",NA,"WFP, UNMISS, NBS Jonglei",1,31.86667,8.01667,726,"BF-0003","","","","","Jonglei","Pathai","",6,30,1,""
"14194","Wunriit","Wunriit","WunriitAweilSouth","AweilSouth",NA,"VAS",1,27.62985,8.76867,1409,"BC-0341","","","","","NorthernBahrelGhazal","Ayai","Ajiith",6,10,0,"Calculated"
"14195","Liil-Makuei","Liil_makuei","Liil_makueiAweilEast","AweilEast",NA,"VAS",1,27.42545,8.76888,3069,"BC-0342","","","","","NorthernBahrelGhazal","Mayom-wel","Ariak-Ariak",6,30,1,"GPS"
"14196","Ajiith","Ajiith","AjiithAweilSouth","AweilSouth",NA,"VAS",0,27.68057,8.76896,1410,"BC-0343","","","","","NorthernBahrelGhazal","Ayai","Ajiith",6,10,0,"Calculated"
"14197","Guk-Tiit","Guk_tiit","Guk_tiitAweilSouth","AweilSouth",NA,"VAS",1,27.65147,8.769,1411,"BC-0344","","","","","NorthernBahrelGhazal","Ayai","Ajiith",6,30,1,"GPS"
"14198","Nyongchar","Nyongchar","NyongcharAyod","Ayod",NA,"WFP, OCHA COD, UNMISS, NBS Jonglei",0,31.01284,8.76915,2946,"BE-0128","","","","","Jonglei","Pagil","",6,40,1,""
"14199","MarialTiok","Marial__Tiok","Marial__TiokAweilSouth","AweilSouth",NA,"VAS",1,27.92695,8.76935,1412,"BC-0345","","","","","NorthernBahrelGhazal","Tiar-aleit","Mangar Lual",6,30,1,"GPS"
"14200","Abyei","Abyei","AbyeiAweilSouth","AweilSouth",NA,"VAS",1,27.65708,8.77031,1413,"BC-0346","","","","","NorthernBahrelGhazal","Ayai","Amet Weer",6,30,1,"GPS"
"14201","Omkor","Omkor","OmkorLuakpinyNasir","LuakpinyNasir",NA,"WFP",1,33.07006,8.72655,7308,"BG-0121","","","","","UpperNile","Kiech Kuon","",6,20,1,""
"14202","Weyding","Weyding","WeydingAyod","Ayod",NA,"AOK",0,31.05582,8.77102,18374,"","","","","","Jonglei","Pagil","",6,30,0,""
"14203","Laplapin","Laplapin","LaplapinKoch","Koch",NA,"VAS",1,30.01499,8.77105,16700,"BE-1250","","","","","Unity","Jaak","Tongadol",6,30,1,"GPS"
